,ref,original_image,posicao,farol_masks,milha_masks,roda_masks,limpador_masks,retrovisor_masks,vidro_traseiro_masks,vidro_lateral_masks,lampada_traseira_masks
253,CAR00253,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_prata_030.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00253.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00253.png
254,CAR00254,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_025.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00254.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00254.png
255,CAR00255,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_prata_005.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00255.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00255.png
256,CAR00256,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1593605159_78.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00256.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00256.png
257,CAR00257,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat Toro Brasil 2021_259.jpeg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00257.png
258,CAR00258,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/photos_fiat_strada_2009_3_1280x960.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00258.png
259,CAR00259,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_043.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00259.png
260,CAR00260,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_108.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00260.png
261,CAR00261,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1593605465_2.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00261.png
262,CAR00262,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/novo-chevrolet-prisma-2020.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00262.png
263,CAR00263,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_prata_2011_004.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00263.png
264,CAR00264,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Creta-1.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00264.png
265,CAR00265,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_cinza_2012_001.jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00265.png
266,CAR00266,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1502892727_031581_1502892789_noticia_normal.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00266.png
267,CAR00267,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/fiat-toro-freedom-wallpaper-hd-39159.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00267.png
268,CAR00268,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_agile_2011_preto_009.jpg,traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00268.png
269,CAR00269,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat Toro Brasil 2020_66.jpeg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00269.png
