,ref,original_image,posicao,cor,modelo,marca,tipo,carro_masks,emblema_logotipo_masks,emblema_modelo_masks,emblema_marca_masks
416,CAR00416,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/20180517-CHEVROLET-LANZAMIENTOS-EN-MERCOSUR-HASTA-2022-03.jpg,frente_lateral,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00416.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00416.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00416.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00416.png
417,CAR00417,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/427246.jpg,frente_lateral,azul,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00417.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00417.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00417.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00417.png
418,CAR00418,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1482645076.jpg,frente,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00418.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00418.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00418.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00418.png
419,CAR00419,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/20180620-CARROS-MAS-VENDIDOS-DE-COLOMBIA-MAYO-2018-03.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00419.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00419.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00419.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00419.png
420,CAR00420,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1482645082_16.jpg,lateral_traseira,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00420.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00420.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00420.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00420.png
421,CAR00421,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1502892727_031581_1502892789_noticia_normal.jpg,frente_lateral,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00421.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00421.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00421.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00421.png
422,CAR00422,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1536335926.jpg,frente_lateral,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00422.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00422.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00422.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00422.png
423,CAR00423,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1534791356.jpg,lateral_traseira,marrom,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00423.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00423.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00423.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00423.png
424,CAR00424,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1567857234.jpg,lateral_traseira,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00424.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00424.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00424.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00424.png
425,CAR00425,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1280px-Fiat_Toro__28r_29.png,frente_lateral,prata,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00425.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00425.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00425.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00425.png
426,CAR00426,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_onix-lollapalooza-2014_r18.jpg,lateral_traseira,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00426.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00426.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00426.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00426.png
427,CAR00427,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1481173682.jpg,lateral_traseira,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00427.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00427.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00427.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00427.png
428,CAR00428,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Chevrolet-Onix-2012-Photo-13.jpg,lateral_traseira,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00428.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00428.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00428.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00428.png
429,CAR00429,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/4096x2246_1095211_[www.ArtFile.ru].jpg,lateral,vermelho,toro,fiat,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00429.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00429.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00429.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00429.png
430,CAR00430,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Chevrolet-Onix-3.jpeg,lateral_traseira,preto,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00430.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00430.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00430.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00430.png
431,CAR00431,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171531.jpg,frente_lateral,preto,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00431.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00431.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00431.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00431.png
432,CAR00432,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_onix-lollapalooza-2014_r12.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00432.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00432.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00432.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00432.png
433,CAR00433,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/4096x2711_1095213_[www.ArtFile.ru].jpg,frente_lateral,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00433.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00433.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00433.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00433.png
434,CAR00434,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171656.jpg,frente_lateral,azul,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00434.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00434.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00434.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00434.png
435,CAR00435,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1534791370.jpg,frente_lateral,marrom,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00435.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00435.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00435.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00435.png
436,CAR00436,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/carro-jlo_2Bauto_2Bpe_25C3_25A7as_ms419_chevrolet-onix1-696x392.jpg,frente_lateral,azul,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00436.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00436.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00436.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00436.png
437,CAR00437,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Chevrolet-Onix-2012-Photo-03.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00437.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00437.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00437.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00437.png
438,CAR00438,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563172156.jpg,frente_lateral,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00438.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00438.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00438.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00438.png
439,CAR00439,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Chevrolet-Onix-2012-Photo-08.jpg,frente,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00439.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00439.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00439.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00439.png
440,CAR00440,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/c424d6fcf5551929f8fa192b99eb40cf.jpg,frente_lateral,azul,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00440.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00440.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00440.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00440.png
441,CAR00441,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_onix_27.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00441.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00441.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00441.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00441.png
442,CAR00442,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Chevrolet-Onix-2012-Photo-14.jpg,lateral,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00442.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00442.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00442.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00442.png
443,CAR00443,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1571404188.jpg,frente_lateral,cinza,onix,chevrolet,sedan,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00443.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00443.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00443.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00443.png
